t_id,SourcePort,Destination Port,NATSourcePort,NATDestinationPort,Action,Bytes,BytesSent,BytesReceived,Packets,ElapsedTime,pkts_sent,pkts_received
64150,21173,37965,0,0,deny,145,145,0,1,0,1,0
64151,43704,465,0,0,deny,60,60,0,1,0,1,0
64152,443,29326,0,0,deny,82,82,0,1,0,1,0
64153,64382,44847,0,0,deny,66,66,0,1,0,1,0
64154,50211,445,0,0,drop,70,70,0,1,0,1,0
64155,57837,64147,0,0,deny,66,66,0,1,0,1,0
64156,59241,62413,0,0,deny,66,66,0,1,0,1,0
64157,4431,32480,0,0,deny,66,66,0,1,0,1,0
64158,53051,44847,0,0,deny,66,66,0,1,0,1,0
64159,50681,445,0,0,drop,66,66,0,1,0,1,0
64160,50636,23117,0,0,deny,62,62,0,1,0,1,0
64161,64880,64147,0,0,deny,62,62,0,1,0,1,0
64162,4041,50584,0,0,deny,62,62,0,1,0,1,0
64163,2704,37,0,0,deny,60,60,0,1,0,1,0
64164,64279,23718,0,0,deny,146,146,0,1,0,1,0
64165,50207,445,0,0,drop,70,70,0,1,0,1,0
64166,62148,37965,0,0,deny,62,62,0,1,0,1,0
64167,50968,443,1243,443,allow,469,403,66,4,0,3,1
64168,50969,443,54163,443,allow,469,403,66,4,0,3,1
64169,56942,443,61847,443,allow,494,420,74,4,0,3,1
64170,47063,15503,0,0,deny,62,62,0,1,0,1,0
64171,55278,445,0,0,drop,70,70,0,1,0,1,0
64172,55276,445,0,0,drop,70,70,0,1,0,1,0
64173,55275,445,0,0,drop,70,70,0,1,0,1,0
64174,61706,64147,0,0,deny,62,62,0,1,0,1,0
64175,50674,445,0,0,drop,66,66,0,1,0,1,0
64176,50670,445,0,0,drop,66,66,0,1,0,1,0
64177,50668,445,0,0,drop,66,66,0,1,0,1,0
64178,50673,445,0,0,drop,66,66,0,1,0,1,0
64179,50671,445,0,0,drop,66,66,0,1,0,1,0
64180,50672,445,0,0,drop,66,66,0,1,0,1,0
64181,50666,445,0,0,drop,66,66,0,1,0,1,0
64182,50667,445,0,0,drop,66,66,0,1,0,1,0
64183,50198,445,0,0,drop,70,70,0,1,0,1,0
64184,50196,445,0,0,drop,70,70,0,1,0,1,0
64185,50195,445,0,0,drop,70,70,0,1,0,1,0
64186,50192,445,0,0,drop,70,70,0,1,0,1,0
64187,12694,12446,0,0,deny,145,145,0,1,0,1,0
64188,51085,56205,0,0,deny,66,66,0,1,0,1,0
64189,50191,445,0,0,drop,70,70,0,1,0,1,0
64190,54080,26467,0,0,deny,62,62,0,1,0,1,0
64191,6057,51221,0,0,deny,78,78,0,1,0,1,0
64192,6666,401,0,0,deny,60,60,0,1,0,1,0
64193,60184,37965,0,0,deny,66,66,0,1,0,1,0
64194,51948,37965,0,0,deny,62,62,0,1,0,1,0
64195,443,29326,0,0,deny,82,82,0,1,0,1,0
64196,50561,55777,0,0,deny,62,62,0,1,0,1,0
64197,55273,445,0,0,drop,70,70,0,1,0,1,0
64198,55265,445,0,0,drop,70,70,0,1,0,1,0
64199,55261,445,0,0,drop,70,70,0,1,0,1,0
64200,59059,80,0,0,deny,62,62,0,1,0,1,0
64201,50184,445,0,0,drop,70,70,0,1,0,1,0
64202,50654,445,0,0,drop,66,66,0,1,0,1,0
64203,50652,445,0,0,drop,66,66,0,1,0,1,0
64204,50653,445,0,0,drop,66,66,0,1,0,1,0
64205,3352,50584,0,0,deny,66,66,0,1,0,1,0
64206,55258,445,0,0,drop,70,70,0,1,0,1,0
64207,25151,58833,0,0,deny,62,62,0,1,0,1,0
64208,14903,10387,0,0,deny,159,159,0,1,0,1,0
64209,50177,445,0,0,drop,70,70,0,1,0,1,0
64210,55255,445,0,0,drop,70,70,0,1,0,1,0
64211,50174,445,0,0,drop,70,70,0,1,0,1,0
64212,45941,23386,0,0,deny,60,60,0,1,0,1,0
64213,57107,64147,0,0,deny,66,66,0,1,0,1,0
64214,55252,445,0,0,drop,70,70,0,1,0,1,0
64215,55251,445,0,0,drop,70,70,0,1,0,1,0
64216,55244,445,0,0,drop,70,70,0,1,0,1,0
64217,5223,1210,0,0,deny,103,103,0,1,0,1,0
64218,51716,44847,0,0,deny,62,62,0,1,0,1,0
64219,50065,44847,0,0,deny,62,62,0,1,0,1,0
64220,35849,30188,0,0,deny,146,146,0,1,0,1,0
64221,50170,445,0,0,drop,70,70,0,1,0,1,0
64222,36538,64147,0,0,deny,62,62,0,1,0,1,0
64223,50169,445,0,0,drop,70,70,0,1,0,1,0
64224,0,0,0,0,deny,60,60,0,1,0,1,0
64225,0,0,0,0,allow,480,244,236,4,0,2,2
64226,19416,23,0,0,deny,60,60,0,1,0,1,0
64227,24037,53415,0,0,deny,76,76,0,1,0,1,0
64228,50165,445,0,0,drop,70,70,0,1,0,1,0
64229,57360,18375,0,0,deny,66,66,0,1,0,1,0
64230,55235,445,0,0,drop,70,70,0,1,0,1,0
64231,55236,445,0,0,drop,70,70,0,1,0,1,0
64232,55231,445,0,0,drop,70,70,0,1,0,1,0
64233,60441,5900,0,0,deny,60,60,0,1,0,1,0
64234,50375,50584,0,0,deny,62,62,0,1,0,1,0
64235,50163,445,0,0,drop,70,70,0,1,0,1,0
64236,68,67,0,0,deny,594,594,0,1,0,1,0
64237,53957,35440,0,0,deny,62,62,0,1,0,1,0
64238,42995,26467,0,0,deny,62,62,0,1,0,1,0
64239,11552,44847,0,0,deny,62,62,0,1,0,1,0
64240,53960,30041,0,0,deny,66,66,0,1,0,1,0
64241,50159,445,0,0,drop,70,70,0,1,0,1,0
64242,50632,445,0,0,drop,66,66,0,1,0,1,0
64243,55230,445,0,0,drop,70,70,0,1,0,1,0
64244,55228,445,0,0,drop,70,70,0,1,0,1,0
64245,52451,56205,0,0,deny,66,66,0,1,0,1,0
64246,49386,64147,0,0,deny,62,62,0,1,0,1,0
64247,3777,64097,0,0,deny,146,146,0,1,0,1,0
64248,58446,56205,0,0,deny,62,62,0,1,0,1,0
64249,39100,2767,0,0,deny,62,62,0,1,0,1,0
64250,5223,1210,0,0,deny,66,66,0,1,0,1,0
64251,50626,445,0,0,drop,66,66,0,1,0,1,0
64252,50834,64147,0,0,deny,62,62,0,1,0,1,0
64253,50622,445,0,0,drop,66,66,0,1,0,1,0
64254,57763,52752,0,0,deny,66,66,0,1,0,1,0
64255,42298,40002,11642,40002,allow,724,550,174,4,30,2,2
64256,53471,8118,42759,8118,allow,1745,1091,654,10,31,5,5
64257,57814,443,32836,443,allow,6162,925,5237,18,108,10,8
64258,53004,80,58597,80,allow,9956,2570,7386,21,335,10,11
64259,58700,443,30626,443,allow,8124,1079,7045,16,26,8,8
64260,42298,51408,45869,51408,allow,725,325,400,12,31,6,6
64261,49631,53,0,0,allow,82,82,0,1,30,1,0
64262,52461,443,54450,443,allow,16541,4900,11641,62,131,26,36
64263,57263,443,6071,443,allow,7748,3859,3889,20,148,10,10
64264,52916,80,53748,80,allow,4266,1776,2490,20,367,11,9
64265,60152,80,38610,80,allow,1056,682,374,10,15,6,4
64266,53000,80,5659,80,allow,1991,686,1305,10,335,6,4
64267,52096,443,12292,443,allow,86745,6260,80485,121,32,58,63
64268,42298,40018,26921,40018,allow,148,86,62,2,30,1,1
64269,12299,53,12299,53,allow,229,89,140,2,30,1,1
64270,51167,443,46694,443,allow,13777,1743,12034,26,31,12,14
64271,50301,80,40498,80,allow,7979,802,7177,17,39,8,9
64272,63707,28423,64677,28423,allow,564,382,182,9,16,6,3
64273,38725,80,37134,80,allow,130,70,60,2,15,1,1
64274,49816,80,56471,80,allow,130,70,60,2,15,1,1
64275,43314,443,11137,443,allow,27958,21973,5985,77,403,43,34
64276,37780,443,20085,443,allow,1403708,31893,1371815,1301,162,292,1009
64277,51728,55504,11641,55504,allow,316,136,180,6,6,3,3
64278,39540,80,37629,80,allow,130,70,60,2,15,1,1
64279,63728,11785,52016,11785,allow,66,66,0,2,8,2,0
64280,42298,40031,35344,40031,allow,1346,662,684,8,32,4,4
64281,56753,38028,14806,38028,allow,156,66,90,2,5,1,1
64282,46981,443,34961,443,allow,2809,1884,925,19,25,11,8
64283,51698,63846,26436,63846,allow,66,66,0,1,5,1,0
64284,5588,5588,0,0,allow,3562,1936,1626,48,191,24,24
64285,65045,53,53307,53,allow,194,99,95,2,30,1,1
64286,35905,443,10061,443,allow,8272,2091,6181,25,331,12,13
64287,42298,40001,24361,40001,allow,140,78,62,2,31,1,1
64288,42298,40007,30822,40007,allow,143,81,62,2,31,1,1
64289,50027,80,48247,80,allow,3648,2069,1579,16,85,9,7
64290,53852,80,48149,80,allow,130,70,60,2,15,1,1
64291,52999,80,62826,80,allow,1991,686,1305,10,335,6,4
64292,52930,80,36918,80,allow,76193,2105,74088,75,359,23,52
64293,52928,80,52040,80,allow,1996,691,1305,10,359,6,4
64294,51699,37224,26533,37224,allow,66,66,0,1,5,1,0
64295,57813,443,65376,443,allow,6163,925,5238,18,109,10,8
64296,56754,14715,43516,14715,allow,66,66,0,1,5,1,0
64297,35965,443,35465,443,allow,14940,9434,5506,30,105,17,13
64298,50380,80,4994,80,allow,3190,980,2210,13,30,7,6
64299,39796,443,27327,443,allow,7425,2276,5149,24,16,12,12
64300,56876,443,56876,443,allow,18542,1778,16764,30,17,15,15
64301,42298,40036,17125,40036,allow,141,79,62,2,30,1,1
64302,34717,53,24183,53,allow,168,78,90,2,31,1,1
64303,42298,40006,18530,40006,allow,243,180,63,2,31,1,1
64304,54521,443,4685,443,allow,1574197,46737,1527460,1590,34,557,1033
64305,56524,53,52908,53,allow,711,87,624,2,31,1,1
64306,42298,40002,3434,40002,allow,241,178,63,2,31,1,1
64307,55461,443,39176,443,allow,2341,540,1801,9,121,5,4
64308,33624,443,6639,443,allow,247438,52606,194832,305,237,124,181
64309,63587,443,60950,443,allow,10576,3685,6891,46,92,24,22
64310,35087,443,32747,443,allow,6053,3586,2467,17,135,8,9
64311,42298,40025,58686,40025,allow,140,78,62,2,31,1,1
64312,42298,40019,18664,40019,allow,597,79,518,2,31,1,1
64313,42298,443,10335,443,allow,64,64,0,1,31,1,0
64314,50875,443,41381,443,allow,1786,172,1614,7,121,3,4
64315,123,123,7719,123,allow,184,94,90,2,31,1,1
64316,52797,443,2237,443,allow,6876,3332,3544,22,140,11,11
64317,5938,37145,0,0,allow,60,60,0,1,90,1,0
64318,55216,445,0,0,drop,70,70,0,1,0,1,0
64319,51426,59737,0,0,deny,100,100,0,1,0,1,0
64320,50146,445,0,0,drop,70,70,0,1,0,1,0
64321,55212,445,0,0,drop,70,70,0,1,0,1,0
64322,55211,445,0,0,drop,70,70,0,1,0,1,0
64323,55207,445,0,0,drop,70,70,0,1,0,1,0
64324,50620,445,0,0,drop,66,66,0,1,0,1,0
64325,53314,64097,0,0,deny,66,66,0,1,0,1,0
64326,50143,445,0,0,drop,70,70,0,1,0,1,0
64327,21998,51221,0,0,deny,62,62,0,1,0,1,0
64328,53233,51221,0,0,deny,66,66,0,1,0,1,0
64329,62331,61689,0,0,deny,66,66,0,1,0,1,0
64330,51769,80,52683,80,allow,74039,4367,69672,91,19,40,51
64331,50877,80,27709,80,allow,186520,11545,174975,222,141,96,126
64332,46417,443,30278,443,allow,359878,6703,353175,325,36,88,237
64333,58972,80,64079,80,allow,943,513,430,9,14,6,3
64334,52207,80,29595,80,allow,372,246,126,6,27,4,2
64335,65045,53,16728,53,allow,197,102,95,2,29,1,1
64336,56051,53,2559,53,allow,249,102,147,2,29,1,1
64337,50935,80,3414,80,allow,8167195,108448,8058747,7107,121,1531,5576
64338,34765,5222,48630,5222,allow,10109,3480,6629,72,615,38,34
64339,51567,443,51567,443,allow,1654,916,738,16,126,7,9
64340,49952,53,43225,53,allow,196,94,102,2,30,1,1
64341,35190,80,55473,80,allow,130,70,60,2,14,1,1
64342,50890,80,12548,80,allow,290951,15209,275742,327,141,132,195
64343,52206,80,42642,80,allow,372,246,126,6,27,4,2
64344,29025,53,29025,53,allow,235,90,145,2,31,1,1
64345,61713,80,49521,80,allow,134,60,74,3,5,2,1
64346,61707,80,47062,80,allow,134,60,74,3,4,2,1
64347,53350,80,3605,80,allow,1712,913,799,12,273,7,5
64348,47655,53,46246,53,allow,168,78,90,2,29,1,1
64349,64045,53,1404,53,allow,1011,232,779,6,55,3,3
64350,50876,80,52453,80,allow,121344,7345,113999,144,141,61,83
64351,64735,53,29173,53,allow,350,118,232,2,29,1,1
64352,49811,53,32866,53,allow,308,110,198,2,29,1,1
64353,64382,53,40543,53,allow,278,102,176,2,30,1,1
64354,65450,53,49502,53,allow,336,110,226,2,30,1,1
64355,33954,53,7602,53,allow,168,78,90,2,29,1,1
64356,52182,53,52182,53,allow,832,106,726,2,30,1,1
64357,49232,53,52451,53,allow,242,78,164,2,29,1,1
64358,51723,10622,43836,10622,allow,70,70,0,2,8,2,0
64359,59601,443,24962,443,allow,162,102,60,2,5,1,1
64360,53181,443,19571,443,allow,2309,1443,866,16,17,8,8
64361,52607,80,12616,80,allow,2543,691,1852,13,30,8,5
64362,42298,40022,6562,40022,allow,148,86,62,2,30,1,1
64363,23331,53,23331,53,allow,242,98,144,2,30,1,1
64364,53298,80,1119,80,allow,12660,7492,5168,27,274,14,13
64365,56377,80,8742,80,allow,1633,943,690,15,72,8,7
64366,55887,53,55333,53,allow,212,94,118,2,30,1,1
64367,53002,80,19802,80,allow,1601,761,840,10,334,6,4
64368,50892,80,51133,80,allow,256436,14131,242305,283,141,111,172
64369,56862,443,9641,443,allow,7819,1662,6157,20,76,11,9
64370,46746,443,33868,443,allow,7002,4142,2860,46,1485,29,17
64371,57092,53,3743,53,allow,228,102,126,2,30,1,1
64372,43705,443,47459,443,allow,8060,2001,6059,24,19,14,10
64373,52626,80,56571,80,allow,2820,1466,1354,20,534,11,9
64374,64351,53,15747,53,allow,228,102,126,2,30,1,1
64375,37707,53,28750,53,allow,168,78,90,2,30,1,1
64376,50886,80,22505,80,allow,312952,13869,299083,347,141,138,209
64377,49976,53,5693,53,allow,393,110,283,2,30,1,1
64378,42298,40007,6536,40007,allow,148,86,62,2,30,1,1
64379,54367,3389,54367,3389,allow,4365,2581,1784,20,32,11,9
64380,62768,443,53717,443,allow,30902,6307,24595,86,269,36,50
64381,50883,80,64742,80,allow,204646,11741,192905,240,141,104,136
64382,53006,80,12227,80,allow,1988,742,1246,10,334,6,4
64383,52960,80,43936,80,allow,82011,2937,79074,91,358,34,57
64384,59877,80,9809,80,allow,1306,557,749,10,25,6,4
64385,55179,53,7582,53,allow,194,102,92,2,33,1,1
64386,50873,80,11525,80,allow,173653,9305,164348,189,141,73,116
64387,50414,80,48434,80,allow,1657,1246,411,8,15,5,3
64388,49287,53,21721,53,allow,405,90,315,4,59,2,2
64389,42298,40007,31436,40007,allow,148,86,62,2,30,1,1
64390,65306,53,12072,53,allow,244,94,150,2,30,1,1
64391,45725,443,40804,443,allow,8600,4882,3718,44,225,23,21
64392,55028,443,3475,443,allow,1403116,30089,1373027,1321,32,404,917
64393,43208,443,45939,443,allow,4296557,96359,4200198,3781,143,838,2943
64394,50934,80,52977,80,allow,10213447,100765,10112682,8215,121,1412,6803
64395,42298,40022,48973,40022,allow,730,548,182,4,30,2,2
64396,60193,443,30919,443,allow,677029,102078,574951,1152,455,559,593
64397,63712,21917,18745,21917,allow,504,382,122,8,15,6,2
64398,52481,443,46031,443,allow,6270,1368,4902,22,15,12,10
64399,53206,80,36804,80,allow,2622,1074,1548,14,282,8,6
64400,52209,80,41464,80,allow,372,246,126,6,27,4,2
64401,53107,44060,63943,44060,allow,70,70,0,2,8,2,0
64402,43412,80,13841,80,allow,78,78,0,1,4,1,0
64403,36927,80,32507,80,allow,130,70,60,2,14,1,1
64404,65462,443,5746,443,allow,92384,4519,87865,105,15,39,66
64405,52210,80,30096,80,allow,372,246,126,6,30,4,2
64406,60470,443,16410,443,allow,7289,1899,5390,29,317,16,13
64407,53886,443,35805,443,allow,6074,1579,4495,18,125,11,7
64408,65045,53,56055,53,allow,197,102,95,2,32,1,1
64409,63366,30365,36289,30365,allow,70,70,0,1,4,1,0
64410,63704,28291,53778,28291,allow,504,382,122,8,15,6,2
64411,50889,80,11268,80,allow,397616,15684,381932,419,141,157,262
64412,65233,53,6826,53,allow,448,130,318,4,44,2,2
64413,65169,80,56657,80,allow,1516,481,1035,11,15,6,5
64414,47729,443,6419,443,allow,15600,2166,13434,32,205,16,16
64415,54498,443,44231,443,allow,8060,2001,6059,24,19,14,10
64416,64454,53,61289,53,allow,293,110,183,2,29,1,1
64417,65309,53,47712,53,allow,258,110,148,2,30,1,1
64418,57604,53,48752,53,allow,290,86,204,2,29,1,1
64419,54385,53,14777,53,allow,168,78,90,2,30,1,1
64420,50887,80,30027,80,allow,256649,11414,245235,280,141,111,169
64421,56404,80,13755,80,allow,17376,1687,15689,28,40,12,16
64422,55320,53,12991,53,allow,239,102,137,2,30,1,1
64423,58151,53,58151,53,allow,241,98,143,2,30,1,1
64424,42298,40020,48690,40020,allow,148,86,62,2,30,1,1
64425,41910,443,63630,443,allow,9358,2304,7054,39,120,20,19
64426,60520,53,60520,53,allow,198,90,108,2,30,1,1
64427,55087,53,44618,53,allow,344,110,234,2,30,1,1
64428,50388,53,36843,53,allow,177,94,83,2,30,1,1
64429,42298,40038,63975,40038,allow,148,86,62,2,30,1,1
64430,42298,40031,52392,40031,allow,156,94,62,2,30,1,1
64431,57589,53,7858,53,allow,165,78,87,2,30,1,1
64432,42298,40015,12335,40015,allow,140,78,62,2,31,1,1
64433,42298,40022,41026,40022,allow,717,551,166,4,31,2,2
64434,36567,443,58934,443,allow,2341,1054,1287,20,299,7,13
64435,64575,53,36717,53,allow,268,110,158,2,31,1,1
64436,53028,80,12775,80,allow,3470,1464,2006,21,190,10,11
64437,60735,28080,14759,28080,allow,70,70,0,1,5,1,0
64438,56376,80,29400,80,allow,1635,945,690,15,72,8,7
64439,50884,80,30103,80,allow,238059,13790,224269,276,141,113,163
64440,43465,80,31398,80,allow,1352,848,504,13,255,8,5
64441,5588,5588,0,0,allow,3498,1872,1626,48,195,24,24
64442,42298,40005,19733,40005,allow,148,86,62,2,30,1,1
64443,42298,40017,13967,40017,allow,148,86,62,2,30,1,1
64444,54942,53,0,0,allow,168,74,94,2,30,1,1
64445,52951,80,38288,80,allow,6266,4430,1836,22,358,13,9
64446,51697,60619,59919,60619,allow,70,70,0,1,5,1,0
64447,57802,80,24943,80,allow,2762,2628,134,8,17,6,2
64448,53271,443,53446,443,allow,34908,2650,32258,52,45,23,29
64449,64006,53,16897,53,allow,394,96,298,4,47,2,2
64450,65519,53,27344,53,allow,321,102,219,2,30,1,1
64451,42298,40005,17939,40005,allow,263,182,81,2,30,1,1
64452,42298,40039,50865,40039,allow,602,86,516,2,30,1,1
64453,50882,80,51896,80,allow,207895,10483,197412,229,141,90,139
64454,52946,80,56196,80,allow,4085,2870,1215,23,358,14,9
64455,55004,443,32429,443,allow,1334906,33112,1301794,1315,35,446,869
64456,52959,80,37640,80,allow,122572,3630,118942,128,358,46,82
64457,53534,40960,13903,40960,allow,320,140,180,6,6,3,3
64458,36486,80,36486,80,allow,15249,1015,14234,24,29,9,15
64459,56375,80,51111,80,allow,1609,919,690,15,72,8,7
64460,50874,80,33456,80,allow,331828,15003,316825,363,141,140,223
64461,55350,53,18566,53,allow,315,95,220,4,50,2,2
64462,41776,443,6550,443,allow,32434,15588,16846,164,1128,83,81
64463,42298,40008,62209,40008,allow,148,86,62,2,30,1,1
64464,42298,40042,16142,40042,allow,148,86,62,2,30,1,1
64465,42298,40028,40095,40028,allow,563,86,477,2,30,1,1
64466,10151,51413,40673,51413,allow,460,150,310,2,1200,1,1
64467,42298,40032,22903,40032,allow,720,549,171,4,30,2,2
64468,49899,53,23402,53,allow,718,94,624,2,30,1,1
64469,52824,443,27899,443,allow,4114,2920,1194,19,80,11,8
64470,39508,53,12625,53,allow,78,78,0,1,30,1,0
64471,65454,53,35372,53,allow,218,86,132,2,31,1,1
64472,27269,53,56522,53,allow,199,94,105,2,31,1,1
64473,42298,40010,41895,40010,allow,1082,86,996,2,31,1,1
64474,42298,40030,21853,40030,allow,546,486,60,2,30,1,1
64475,42298,40014,14476,40014,allow,148,86,62,2,31,1,1
64476,52431,443,19671,443,allow,7396,3677,3719,16,120,8,8
64477,64744,53,33076,53,allow,376,118,258,2,30,1,1
64478,42298,40014,10112,40014,allow,140,78,62,2,31,1,1
64479,51221,6881,43660,6881,allow,479,150,329,2,1200,1,1
64480,42298,40010,33875,40010,allow,148,86,62,2,31,1,1
64481,57587,443,4519,443,allow,15613,1408,14205,32,125,15,17
64482,59570,443,54074,443,allow,6713,3052,3661,49,5974,15,34
64483,57588,53,31636,53,allow,165,78,87,2,30,1,1
64484,49428,53,34747,53,allow,267,94,173,2,31,1,1
64485,42298,40020,47579,40020,allow,148,86,62,2,31,1,1
64486,42298,40021,40004,40021,allow,148,86,62,2,31,1,1
64487,39992,443,33603,443,allow,3470,1045,2425,13,121,6,7
64488,53512,23280,49318,23280,allow,1950,957,993,17,17,10,7
64489,50291,80,56837,80,allow,442,250,192,8,45,5,3
64490,59494,443,39878,443,allow,448,78,370,6,25,1,5
64491,50881,80,32099,80,allow,128327,7366,120961,154,141,67,87
64492,51510,443,23309,443,allow,1047,560,487,10,16,6,4
64493,50938,80,32549,80,allow,10272889,104948,10167941,8416,121,1525,6891
64494,49758,443,14307,443,allow,17412,6917,10495,38,63,20,18
64495,44924,53,44924,53,allow,235,90,145,2,32,1,1
64496,53522,24116,32649,24116,allow,70,70,0,2,8,2,0
64497,55640,53,37187,53,allow,797,208,589,6,67,3,3
64498,57959,21247,0,0,deny,66,66,0,1,0,1,0
64499,55203,445,0,0,drop,70,70,0,1,0,1,0
64500,55199,445,0,0,drop,70,70,0,1,0,1,0
64501,55198,445,0,0,drop,70,70,0,1,0,1,0
64502,55196,445,0,0,drop,70,70,0,1,0,1,0
64503,50611,445,0,0,drop,66,66,0,1,0,1,0
64504,50138,445,0,0,drop,70,70,0,1,0,1,0
64505,50604,445,0,0,drop,66,66,0,1,0,1,0
64506,50610,445,0,0,drop,66,66,0,1,0,1,0
64507,50606,445,0,0,drop,66,66,0,1,0,1,0
64508,5223,1210,0,0,deny,66,66,0,1,0,1,0
64509,5223,1210,0,0,deny,103,103,0,1,0,1,0
64510,50137,445,0,0,drop,70,70,0,1,0,1,0
64511,45912,44847,0,0,deny,62,62,0,1,0,1,0
64512,50603,445,0,0,drop,66,66,0,1,0,1,0
64513,50602,445,0,0,drop,66,66,0,1,0,1,0
64514,50601,445,0,0,drop,66,66,0,1,0,1,0
64515,50135,445,0,0,drop,70,70,0,1,0,1,0
64516,1025,64147,0,0,deny,62,62,0,1,0,1,0
64517,31062,50584,0,0,deny,62,62,0,1,0,1,0
64518,64177,44847,0,0,deny,66,66,0,1,0,1,0
64519,55193,445,0,0,drop,70,70,0,1,0,1,0
64520,55191,445,0,0,drop,70,70,0,1,0,1,0
64521,55190,445,0,0,drop,70,70,0,1,0,1,0
64522,52611,9571,0,0,deny,62,62,0,1,0,1,0
64523,59942,22114,0,0,deny,62,62,0,1,0,1,0
64524,50596,445,0,0,drop,66,66,0,1,0,1,0
64525,56798,9571,0,0,deny,66,66,0,1,0,1,0
64526,53030,56205,0,0,deny,66,66,0,1,0,1,0
64527,54827,50432,0,0,deny,109,109,0,1,0,1,0
64528,55187,445,0,0,drop,70,70,0,1,0,1,0
64529,50595,445,0,0,drop,66,66,0,1,0,1,0
64530,10494,23,0,0,deny,60,60,0,1,0,1,0
64531,1773,11392,0,0,deny,62,62,0,1,0,1,0
64532,50593,445,0,0,drop,66,66,0,1,0,1,0
64533,50592,445,0,0,drop,66,66,0,1,0,1,0
64534,55212,53733,0,0,deny,66,66,0,1,0,1,0
64535,50128,445,0,0,drop,70,70,0,1,0,1,0
64536,61670,57470,0,0,deny,74,74,0,1,0,1,0
64537,2704,37,0,0,deny,60,60,0,1,0,1,0
64538,50589,445,0,0,drop,66,66,0,1,0,1,0
64539,4607,6004,0,0,deny,70,70,0,1,0,1,0
64540,50126,445,0,0,drop,70,70,0,1,0,1,0
64541,55919,64147,0,0,deny,62,62,0,1,0,1,0
64542,50125,445,0,0,drop,70,70,0,1,0,1,0
64543,50124,445,0,0,drop,70,70,0,1,0,1,0
64544,55182,445,0,0,drop,70,70,0,1,0,1,0
64545,50123,445,0,0,drop,70,70,0,1,0,1,0
64546,49578,80,61645,80,allow,25846,2486,23360,39,50,16,23
64547,50118,445,0,0,drop,70,70,0,1,0,1,0
64548,50119,445,0,0,drop,70,70,0,1,0,1,0
64549,55172,445,0,0,drop,70,70,0,1,0,1,0
64550,55173,445,0,0,drop,70,70,0,1,0,1,0
64551,26573,44847,0,0,deny,66,66,0,1,0,1,0
64552,42469,30188,0,0,deny,62,62,0,1,0,1,0
64553,29145,8168,0,0,deny,62,62,0,1,0,1,0
64554,9775,30188,0,0,deny,62,62,0,1,0,1,0
64555,50578,445,0,0,drop,66,66,0,1,0,1,0
64556,9544,11392,0,0,deny,62,62,0,1,0,1,0
64557,50105,445,0,0,drop,70,70,0,1,0,1,0
64558,50104,445,0,0,drop,70,70,0,1,0,1,0
64559,50100,445,0,0,drop,70,70,0,1,0,1,0
64560,56564,9571,0,0,deny,78,78,0,1,0,1,0
64561,56100,57470,0,0,deny,62,62,0,1,0,1,0
64562,50095,445,0,0,drop,70,70,0,1,0,1,0
64563,50094,445,0,0,drop,70,70,0,1,0,1,0
64564,20939,60461,0,0,deny,60,60,0,1,0,1,0
64565,61357,64147,0,0,deny,62,62,0,1,0,1,0
64566,37234,44847,0,0,deny,66,66,0,1,0,1,0
64567,20939,60461,0,0,deny,60,60,0,1,0,1,0
64568,2904,44847,0,0,deny,78,78,0,1,0,1,0
64569,50571,445,0,0,drop,66,66,0,1,0,1,0
64570,55160,445,0,0,drop,70,70,0,1,0,1,0
64571,2704,37,0,0,deny,60,60,0,1,0,1,0
64572,45941,23386,0,0,deny,60,60,0,1,0,1,0
64573,50568,445,0,0,drop,66,66,0,1,0,1,0
64574,17916,23,0,0,deny,60,60,0,1,0,1,0
64575,50082,445,0,0,drop,70,70,0,1,0,1,0
64576,21294,57470,0,0,deny,62,62,0,1,0,1,0
64577,58715,57470,0,0,deny,66,66,0,1,0,1,0
64578,58635,51505,0,0,deny,62,62,0,1,0,1,0
64579,53353,26467,0,0,deny,62,62,0,1,0,1,0
64580,25342,8168,0,0,deny,66,66,0,1,0,1,0
64581,7916,23,0,0,deny,60,60,0,1,0,1,0
64582,50562,445,0,0,drop,66,66,0,1,0,1,0
64583,51233,43890,0,0,deny,66,66,0,1,0,1,0
64584,62588,57470,0,0,deny,146,146,0,1,0,1,0
64585,50553,445,0,0,drop,66,66,0,1,0,1,0
64586,50078,445,0,0,drop,70,70,0,1,0,1,0
64587,2791,7302,0,0,deny,62,62,0,1,0,1,0
64588,11967,57470,0,0,deny,62,62,0,1,0,1,0
64589,6057,51221,0,0,deny,78,78,0,1,0,1,0
64590,50067,445,0,0,drop,70,70,0,1,0,1,0
64591,50069,445,0,0,drop,70,70,0,1,0,1,0
64592,13160,7905,0,0,deny,62,62,0,1,0,1,0
64593,50065,445,0,0,drop,70,70,0,1,0,1,0
64594,50064,445,0,0,drop,70,70,0,1,0,1,0
64595,55152,445,0,0,drop,70,70,0,1,0,1,0
64596,55148,445,0,0,drop,70,70,0,1,0,1,0
64597,55147,445,0,0,drop,70,70,0,1,0,1,0
64598,55262,44847,0,0,deny,62,62,0,1,0,1,0
64599,50061,445,0,0,drop,70,70,0,1,0,1,0
64600,50546,445,0,0,drop,66,66,0,1,0,1,0
64601,50544,445,0,0,drop,66,66,0,1,0,1,0
64602,50545,445,0,0,drop,66,66,0,1,0,1,0
